pair,horizon,model,date,se,ae,qlike
USDCHF,1,HAR,2025-04-03,1.6049617844016841,1.2668708633486225,1.2828567196117797
USDCHF,1,HAR,2025-04-04,1.3754885830184733,1.1728122539513617,1.0582541990611896
USDCHF,1,HAR,2025-04-07,0.2371079616243555,0.48693732823060043,0.14038729063880329
USDCHF,1,HAR,2025-04-08,3.791381179746287,1.9471469332709042,4.0615159121692335
USDCHF,1,HAR,2025-04-09,0.19255360131019494,0.4388092994800759,0.11205020999124793
USDCHF,1,HAR,2025-04-10,1.250229843530756,1.1181367731770366,0.9410122282490141
USDCHF,1,HAR,2025-04-11,0.0059936599929584075,0.07741873153803547,0.003075687232756197
USDCHF,1,HAR,2025-04-14,0.09886590108105914,0.31442948506948126,0.04463483357852471
USDCHF,1,HAR,2025-04-15,0.00897266857842923,0.0947241710358514,0.0046314081553915365
USDCHF,1,HAR,2025-04-16,0.06855979271126653,0.26183924975310047,0.03147398249059119
USDCHF,1,HAR,2025-04-17,1.9847428000966465,1.4088090005734086,0.6532432314619887
USDCHF,1,HAR,2025-04-18,0.789569471273929,0.8885772173952745,0.5430902373470512
USDCHF,1,HAR,2025-04-21,0.16476007333722523,0.4059064834875457,0.09475572571219404
USDCHF,1,HAR,2025-04-22,0.8604427186916147,0.9276005167590274,0.6008344389742197
USDCHF,1,HAR,2025-04-23,0.08908404915475748,0.29846951126498245,0.04042241397569146
USDCHF,1,HAR,2025-04-24,0.0378184489796812,0.19446966082060513,0.017740816069505394
USDCHF,1,HAR,2025-04-25,0.06859476669185775,0.2619060264519657,0.031489367238583865
USDCHF,1,HAR,2025-04-28,0.012148159169065378,0.11021868793024792,0.005856936533691126
USDCHF,1,HAR,2025-04-29,0.07617663886866524,0.27600115736834374,0.034813209904028586
USDCHF,1,HAR,2025-04-30,0.008386754500635989,0.091579225267721,0.004324371241443137
USDCHF,1,HAR,2025-05-01,0.24341491602589396,0.4933709720138528,0.14445702504052704
USDCHF,1,HAR,2025-05-02,0.14043593902699245,0.3747478339190134,0.06221044560734268
USDCHF,1,HAR,2025-05-05,1.0031839747779059e-05,0.003167307965414645,5.021219724010706e-06
USDCHF,1,HAR,2025-05-06,0.08816959653155622,0.2969336567847374,0.04879235991093034
USDCHF,1,HAR,2025-05-07,0.0017897397888247566,0.042305316318694,0.0008823829871069666
USDCHF,1,HAR,2025-05-08,0.2369095212219142,0.48673352177748574,0.10136431862363682
USDCHF,1,HAR,2025-05-09,0.784394981173915,0.8856607596444109,0.5389251712040903
USDCHF,1,HAR,2025-05-12,0.4441193586511312,0.6664228077212928,0.17996514337804537
USDCHF,1,HAR,2025-05-13,0.04580817255947551,0.21402843866990084,0.024629441405240593
USDCHF,1,HAR,2025-05-14,0.05381888049947476,0.23198896633132093,0.024943838791076978
USDCHF,1,HAR,2025-05-15,0.24170534300838187,0.49163537607497476,0.10326071448588103
USDCHF,1,HAR,2025-05-16,0.05893824083633789,0.24277199351724632,0.02722234666567558
USDCHF,1,HAR,2025-05-19,0.008677610594074672,0.09315369340007229,0.004207160030429424
USDCHF,1,HAR,2025-05-20,1.7966231969721166e-05,0.004238659218399277,8.995821568102969e-06
USDCHF,1,HAR,2025-05-21,0.007985096145176656,0.08935936517890364,0.004114176863537988
USDCHF,1,HAR,2025-05-22,0.003935722791698287,0.06273533925705899,0.002009666476499916
USDCHF,1,HAR,2025-05-23,0.43731258106334964,0.6612961371907065,0.17747799540597997
USDCHF,1,HAR,2025-05-26,0.009148827833461458,0.09564950513965798,0.004431988984201052
USDCHF,1,HAR,2025-05-27,0.07989722456608511,0.2826609710697342,0.04399433996458546
USDCHF,1,HAR,2025-05-28,0.3904566241755837,0.6248652848219236,0.24312900847532282
USDCHF,1,HAR,2025-05-29,0.033904110858937055,0.1841306896172853,0.01804223473243516
USDCHF,1,HAR,2025-05-30,0.02536799639632922,0.15927333862366677,0.012036572604528173
USDCHF,1,HAR,2025-06-02,0.20818122751195958,0.45626881058424273,0.08991229471230677
USDCHF,1,HAR,2025-06-03,0.02841123653623807,0.16855633045435603,0.013439999851833528
USDCHF,1,HAR,2025-06-04,0.0023184989837008387,0.048150794216719195,0.001140865067433161
USDCHF,1,HAR,2025-06-05,0.04253600589514645,0.2062425899157263,0.019878262446304085
USDCHF,1,HAR,2025-06-06,0.7073875085543868,0.8410633201812969,0.27231504106856574
USDCHF,1,HAR,2025-06-09,0.0021357133493024854,0.04621377878190103,0.0010515950870810808
USDCHF,1,HAR,2025-06-10,0.0019326795273367156,0.04396225116320496,0.0009806576013977608
USDCHF,1,HAR,2025-06-11,0.269782468121026,0.5194058799446017,0.161622740194999
USDCHF,1,HAR,2025-06-12,0.20322196872445236,0.4508014737381105,0.11876817662711225
USDCHF,1,HAR,2025-06-13,0.02780269191396007,0.1667413923234422,0.013159865674501114
USDCHF,1,HAR,2025-06-16,0.02115793750501375,0.14545768286692096,0.01008416068045026
USDCHF,1,HAR,2025-06-17,0.07231621393721482,0.268916741645467,0.03312362125233492
USDCHF,1,HAR,2025-06-18,0.007342464244263332,0.0856881803066405,0.003568580092777607
USDCHF,1,HAR,2025-06-19,0.14075282211697487,0.3751703907786099,0.0623425717907129
USDCHF,1,HAR,2025-06-20,0.14757890435983123,0.38415999838586945,0.08422036298989544
USDCHF,1,HAR,2025-06-23,0.0047803483517088055,0.06914006328973676,0.002446225248867062
USDCHF,1,HAR,2025-06-24,0.21581690719409913,0.4645609832886304,0.09297191082732748
USDCHF,1,HAR,2025-06-25,0.05867548257412357,0.24223022638416447,0.03185726122401644
USDCHF,1,HAR,2025-06-26,0.07834304901119388,0.2798982833302017,0.043096951493517555
USDCHF,1,HAR,2025-06-27,0.005751985545441968,0.07584184560941254,0.0028046438128803697
USDCHF,1,HAR,2025-06-30,0.07194017512626465,0.26821665706339837,0.03941375962957405
USDCHF,1,HAR,2025-07-01,0.021511207499801416,0.14666699526410643,0.010248501534952048
USDCHF,1,HAR,2025-07-02,0.4446123006377505,0.6667925469272662,0.2811866908284648
USDCHF,1,HAR,2025-07-03,0.5369270587547859,0.7327530680623493,0.21333715451475022
USDCHF,1,HAR,2025-07-04,0.13505679799268608,0.3675007455675241,0.05996355609819193
USDCHF,1,HAR,2025-07-07,0.07634411468913974,0.27630438774862,0.03488638029940727
USDCHF,1,HAR,2025-07-08,0.22623590870060853,0.4756426270853029,0.09712817175139365
USDCHF,1,HAR,2025-07-09,0.017230921340719955,0.131266604057239,0.008250539803098533
USDCHF,1,HAR,2025-07-10,0.007305180431514937,0.08547034825900113,0.0035507135907730802
USDCHF,1,HAR,2025-07-11,0.08592026808557862,0.29312159266348603,0.03905302805626221
USDCHF,1,HAR,2025-07-14,0.12614158613833304,0.35516416786935734,0.07125063867106762
USDCHF,1,HAR,2025-07-15,1.4428294046057082,1.201178340050181,1.1228531153000496
USDCHF,1,HAR,2025-07-16,0.08701644643081655,0.29498550206885854,0.03952788378070249
USDCHF,1,HAR,2025-07-17,0.07164865425212877,0.26767266250427735,0.03283086758900988
USDCHF,1,HAR,2025-07-18,0.21918683034618255,0.46817393172429256,0.09431853949887259
USDCHF,1,HAR,2025-07-21,0.0030603135331800165,0.05532010062517978,0.0015023265764280147
USDCHF,1,HAR,2025-07-22,0.004143983817676114,0.06437378206751654,0.0020282376677793756
USDCHF,1,HAR,2025-07-23,5.015044743257422e-05,0.007081698061381481,2.5134520380332148e-05
USDCHF,1,HAR,2025-07-24,8.270083086380341e-06,0.0028757752148560467,4.139008211279105e-06
USDCHF,1,HAR,2025-07-25,0.04393876311395323,0.20961575111129704,0.02358836048478752
USDCHF,1,HAR,2025-07-28,0.019453661545171346,0.1394763834674937,0.010195270671965462
USDCHF,1,HAR,2025-07-29,0.1330891153903851,0.36481380921010254,0.07543201346568629
USDCHF,1,HAR,2025-07-30,0.028269842781642112,0.16813638149324528,0.013374933421005153
USDCHF,1,HAR,2025-07-31,3.1098339073196355,1.7634721169668761,3.069181816716048
USDCHF,1,HAR,2025-08-01,0.17548646591790368,0.41891104773913956,0.07667374988422382
USDCHF,1,HAR,2025-08-04,0.014873976903385851,0.1219589148171869,0.007143650549422675
USDCHF,1,HAR,2025-08-05,0.003722429065469268,0.06101171252693427,0.0018239329499400991
USDCHF,1,HAR,2025-08-06,0.029323820475156408,0.17124199390090156,0.013859634368459828
USDCHF,1,HAR,2025-08-07,0.16821680747842052,0.4101424234073092,0.07369816094430548
USDCHF,1,HAR,2025-08-08,0.13462847839363834,0.36691753623074264,0.05978431532555484
USDCHF,1,HAR,2025-08-11,0.28264816061732845,0.531646650151516,0.17008551016590934
USDCHF,1,HAR,2025-08-12,0.4813716388357202,0.6938095119236405,0.19347845588829293
USDCHF,1,HAR,2025-08-13,0.09724055739571569,0.31183418253250506,0.05409399696603945
USDCHF,1,HAR,2025-08-14,0.39101177329513803,0.6253093420820914,0.1604052173239383
USDCHF,1,HAR,2025-08-15,0.0008977762421084728,0.029962914446169497,0.00044443817210537695
USDCHF,1,HAR,2025-08-18,0.3427649733629574,0.585461333789822,0.14231024311842289
USDCHF,1,HAR,2025-08-19,0.07110970672464711,0.26666403342904554,0.03893770067177571
USDCHF,1,HAR,2025-08-20,0.09809847605489345,0.3132067624667345,0.04430549562954633
USDCHF,1,HAR,2025-08-21,1.3646400457815848,1.168178088213259,1.0479497081851097
USDCHF,1,HAR,2025-08-22,0.7280974905152017,0.8532862887186232,0.2792989172473075
USDCHF,1,HAR,2025-08-25,0.07093918302435227,0.26634410641940676,0.038839997232036794
USDCHF,1,HAR,2025-08-26,0.1532393799936386,0.3914580181751788,0.06752845074457547
USDCHF,1,HAR,2025-08-27,0.19984629841814644,0.4470417188788385,0.08655894665536223
USDCHF,1,HAR,2025-08-28,0.008427154525642206,0.09179953445220845,0.004087547984098272
USDCHF,1,HAR,2025-08-29,0.16622294854877454,0.40770448679009474,0.07287990469401384
USDCHF,1,HAR,2025-09-01,0.09907718343150274,0.31476528307852303,0.05517244257361331
USDCHF,1,HAR,2025-09-02,0.0024078343890178372,0.04906968910659448,0.001223853101698591
USDCHF,1,HAR,2025-09-03,0.19467329587700616,0.44121796866968843,0.0844704510730987
USDCHF,1,HAR,2025-09-04,0.1095283866138935,0.33095073139954456,0.061340462980228105
USDCHF,1,HAR,2025-09-05,0.001289944110075307,0.035915791931618424,0.0006527634482553779
USDCHF,1,HAR,2025-09-08,0.0027063908354936056,0.05202298372348135,0.0013769695648970792
USDCHF,1,HAR,2025-09-09,0.10416241708341378,0.322742028690739,0.05816704134097872
USDCHF,1,HAR,2025-09-10,0.004598876111443008,0.067815013908743,0.0023523101881417485
USDCHF,1,HAR,2025-09-11,0.06122720280094493,0.24744131183160367,0.02823735478755962
USDCHF,1,HAR,2025-09-12,0.5686343063533235,0.7540784484079381,0.22452240181007044
USDCHF,1,HAR,2025-09-15,0.00020273218200430446,0.014238405177698255,0.00010088670149266399
USDCHF,1,HAR,2025-09-16,0.8434701513388263,0.9184063105939693,0.5868882347445696
USDCHF,1,HAR,2025-09-17,0.024603457555675095,0.15685489331122282,0.012970958717363201
USDCHF,1,HAR,2025-09-18,0.0034027871636142944,0.058333413783305144,0.0016687877654899541
USDCHF,1,HAR,2025-09-19,0.12100512317351787,0.34785790658474025,0.054057121928553054
USDCHF,1,HAR,2025-09-22,0.17924339890032778,0.4233714667999342,0.07820680513895617
USDCHF,1,HAR,2025-09-23,0.19497135985544845,0.4415556135476577,0.08459094170771553
USDCHF,1,HAR,2025-09-24,0.5551560235330086,0.7450879300679945,0.361538732594759
USDCHF,1,HAR,2025-09-25,0.2537059890092692,0.5036923555199833,0.107987617883746
USDCHF,1,HAR,2025-09-26,0.0022797786440588645,0.0477470275939651,0.0011219617193485298
USDCHF,1,HAR,2025-09-29,0.06942162946866016,0.2634798464183934,0.03797121935868453
USDCHF,1,HAR,2025-09-30,0.6047356850855443,0.7776475326814484,0.3986989221208095
USDCHF,1,HAR,2025-10-01,0.3234824023614428,0.5687551339209544,0.13498501443285216
USDCHF,1,HAR,2025-10-02,0.18505981515023276,0.4301857914322982,0.0805740383657727
USDCHF,1,HAR,2025-10-03,0.06562041129600275,0.25616481275929126,0.03580083005688861
USDCHF,1,HAR,2025-10-06,0.22985916792284536,0.4794363022580219,0.0985685991941756
USDCHF,1,HAR,2025-10-07,0.0565998856868231,0.23790730482022426,0.026183061890524995
USDCHF,1,HAR,2025-10-08,0.031500937401630215,0.17748503430326235,0.01672515127798313
USDCHF,1,HAR,2025-10-09,0.300955512833682,0.5485941239511065,0.18222386708581295
USDCHF,1,HAR,2025-10-10,0.300104446833267,0.5478178956854796,0.18165710680440927
USDCHF,1,HAR,2025-10-13,0.014680995295849857,0.12116515710322773,0.007052793977426308
USDCHF,1,HAR,2025-10-14,0.0006570911066027153,0.025633788377895206,0.00033137092535451274
USDCHF,1,HAR,2025-10-15,0.024608270160013424,0.15687023350531937,0.011685211469345314
USDCHF,1,HAR,2025-10-16,0.16937794872548498,0.4115555232596022,0.09760797589937176
USDCHF,1,HAR,2025-10-17,0.3696978804277461,0.6080278615554933,0.1524513510981338
USDCHF,1,HAR,2025-10-20,0.0003007438158568234,0.01734196689700518,0.00015124493787221915
USDCHF,1,HAR,2025-10-21,0.26351322979233344,0.5133353969797265,0.11183142116005529
USDCHF,1,HAR,2025-10-22,0.6122014100555712,0.7824330067523808,0.23972506880929223
USDCHF,1,HAR,2025-10-23,0.1298657089952531,0.36036885131106033,0.07348934619816871
USDCHF,1,HAR,2025-10-24,0.2787555884480146,0.5279730944357057,0.11777232071608079
USDCHF,1,HAR,2025-10-27,3.704249912817956e-05,0.006086254934537294,1.8558881822006157e-05
USDCHF,1,HAR,2025-10-28,1.6007763179168237,1.2652178934542555,1.2786469434845484
USDCHF,1,HAR,2025-10-29,0.08240460989816523,0.2870620314464545,0.037527206399318835
USDCHF,1,HAR,2025-10-30,0.0656198422505283,0.2561637020550107,0.03017895258840042
USDCHF,1,HAR,2025-10-31,0.019229196668204038,0.1386693789854272,0.009185170685023447
USDCHF,1,HAR,2025-11-03,0.11500561632404364,0.339124779873196,0.051518331039187126
USDCHF,1,HAR,2025-11-04,0.003237638435734616,0.056900249874096476,0.0016499647377121729
USDCHF,1,HAR,2025-11-05,0.06937704784633751,0.26339523125208153,0.031833357774448956
USDCHF,1,HAR,2025-11-06,0.0014624006583212165,0.038241347496148936,0.000740610819336851
USDCHF,1,HAR,2025-11-07,0.06630526422797657,0.2574980858724518,0.03619124881909985
USDCHF,1,HAR,2025-11-10,0.0074039677609227675,0.086046311721786,0.0035980485571900367
USDCHF,1,HAR,2025-11-11,0.1624620355280798,0.4030657955322925,0.07133392435208741
USDCHF,1,HAR,2025-11-12,0.028882014965416713,0.16994709460716506,0.015295049353205581
USDCHF,1,HAR,2025-11-13,0.343075584806746,0.5857265443931545,0.210569055755915
USDCHF,1,HAR,2025-11-14,0.3647682096373531,0.603960437145806,0.15060283764618898
USDCHF,1,HAR,2025-11-17,0.0035577740032281383,0.059647078748486404,0.001814789233866243
USDCHF,1,HAR,2025-11-18,0.10699111660488257,0.32709496572842967,0.0598382163179656
USDCHF,1,HAR,2025-11-19,0.010821194338976887,0.10402496978599363,0.00560319196140191
USDCHF,1,HAR,2025-11-20,0.020560775983169622,0.1433902924997701,0.010789889138837383
USDCHF,1,HAR,2025-11-21,0.037374760463518224,0.19332552977689788,0.017539154163195514
USDCHF,1,HAR,2025-11-24,0.009095679302961547,0.09537127084694608,0.004406644322762832
USDCHF,1,HAR,2025-11-25,0.002028475166621724,0.0450385964104314,0.0010296371980242913
USDCHF,1,HAR,2025-11-26,0.9402377051873113,0.9696585508246247,0.3488710486194775
USDCHF,1,HAR,2025-11-27,0.16465533018331954,0.4057774392241633,0.09469113062049717
USDCHF,1,HAR,2025-11-28,0.0006733347168305178,0.02594869393303867,0.00033959837377794955
USDCHF,1,HAR,2025-12-01,0.03408109332781174,0.18461065334322324,0.016038587871765486
USDCHF,1,HAR,2025-12-02,0.09481543817717977,0.30792115578046886,0.04289441989853526
USDCHF,1,HAR,2025-12-03,0.0008428750629240964,0.029032310671458728,0.00041738852689454653
USDCHF,1,HAR,2025-12-04,0.02954672833687018,0.1718916179947998,0.013962051499824213
USDCHF,1,HAR,2025-12-05,0.014451196594853872,0.1202131298771223,0.00694455749304379
USDCHF,1,HAR,2025-12-08,0.005764937218830792,0.07592718366191908,0.002956827252166949
USDCHF,1,HAR,2025-12-09,0.05543049518779609,0.23543681782549664,0.030024606301280787
USDCHF,1,HAR,2025-12-10,0.044131859224332624,0.21007584160091475,0.023695786023024912
USDCHF,1,HAR,2025-12-11,0.10141405732155404,0.3184557384026139,0.045727005833839485
USDCHF,1,HAR,2025-12-12,0.025012233063185788,0.1581525626197242,0.011872088964940186
USDCHF,1,HAR,2025-12-15,0.05469557998406494,0.23387086176791017,0.02961045616039959
USDCHF,1,HAR,2025-12-16,0.02938887678457315,0.171431842971407,0.013889528447264876
USDCHF,1,HAR,2025-12-17,0.024962571358071915,0.15799547891655608,0.013165420862989885
USDCHF,1,HAR,2025-12-18,0.11100380079267608,0.33317232897207427,0.04981901349945028
USDCHF,1,HAR,2025-12-19,0.06944609505011545,0.26352627013281893,0.03186370798038052
USDCHF,1,HAR,2025-12-22,0.0016375284079512991,0.04046638614889275,0.0008299209863158463
USDCHF,1,HAR,2025-12-23,0.20674389545198701,0.45469098897161686,0.08933503863302206
USDCHF,1,HAR,2025-12-24,0.0016341430859951674,0.040424535693006636,0.0008281936289178393
USDCHF,1,HAR,2025-12-26,0.13722360165539543,0.3704370414191802,0.07793043151729862
USDCHF,1,HAR,2025-12-29,0.06059735167281393,0.24616529339615267,0.02795828242275933
USDCHF,1,HAR,2025-12-30,0.01109051174793409,0.10531149865011935,0.00535561503827342
USDCHF,1,HAR,2025-12-31,0.025785390365777004,0.1605782997972547,0.013611408560163074
USDCHF,1,HAR,2026-01-02,0.26877642475280195,0.5184365195014737,0.16096336753225815
USDCHF,1,HAR,2026-01-05,0.054213536847965954,0.23283800559179757,0.025119913959942952
USDCHF,1,HAR,2026-01-06,0.002610699034058177,0.05109500008864054,0.0013278687114699483
USDCHF,1,HAR,2026-01-07,0.28318631055454657,0.5321525256489408,0.11949187066641676
USDCHF,1,HAR,2026-01-08,0.022104468437942015,0.14867571569675397,0.010524269242170092
USDCHF,1,HAR,2026-01-09,0.26844880373327706,0.5181204529192773,0.16074871580759753
USDCHF,1,HAR,2026-01-12,0.07422399753055933,0.2724408147296571,0.033959313249334544
USDCHF,1,HAR,2026-01-13,0.05959394678587006,0.24411871453428158,0.027513342948209507
USDCHF,1,HAR,2026-01-14,0.030795204636120305,0.17548562515522548,0.014535083447721808
USDCHF,1,HAR,2026-01-15,0.03213509864872789,0.17926265268797037,0.015148975460558933
USDCHF,1,HAR,2026-01-16,0.1309391722890445,0.3618551813765343,0.07413578728958647
USDCHF,1,HAR,2026-01-19,0.7049698118193848,0.8396248041949361,0.47587324443277135
USDCHF,1,HAR,2026-01-20,0.43773724849945245,0.6616171464672393,0.27630656178587154
USDCHF,1,HAR,2026-01-21,0.15390456575319963,0.39230672407339595,0.06780361509753385
USDCHF,1,HAR,2026-01-22,0.25384329567545755,0.5038286372125522,0.15121708839384262
USDCHF,1,HAR,2026-01-23,0.40151571368134686,0.6336526759048263,0.25082874712452075
USDCHF,1,HAR,2026-01-26,1.3033761663124062,1.1416550119508109,0.9902924768206967
USDCHF,1,HAR,2026-01-27,0.45248392636328894,0.6726692548075086,0.2867913912835274
USDCHF,1,HAR,2026-01-28,0.12210447324137051,0.34943450493815076,0.06883079481920307
USDCHF,1,HAR,2026-01-29,0.0019684447479548033,0.044367158439039156,0.0009989409828599083
USDCHF,1,HAR,2026-01-30,0.0003049498609191721,0.01746281365986513,0.00015336636589879937
USDCHF,1,HAR,2026-02-02,0.45106814209685825,0.6716160674796712,0.1824983575227923
USDCHF,1,HAR,2026-02-03,0.09230486972623755,0.30381716496313627,0.041812950566043394
USDCHF,1,HAR,2026-02-04,0.07540004939435352,0.2745906942967178,0.034473778358457
USDCHF,1,HAR,2026-02-05,0.4799814953818441,0.6928069683409976,0.19297710338984175
USDCHF,1,HAR,2026-02-06,0.1806514419737318,0.42503110706597913,0.10460689440756665
USDCHF,1,HAR,2026-02-09,0.035364479309442816,0.18805445836098333,0.016624041823515734
USDCHF,1,HAR,2026-02-10,1.3614202316344124,1.1667991393699313,1.0448968376519603
USDCHF,1,HAR,2026-02-11,0.01054381793292343,0.10268309467932601,0.005096002303294878
USDCHF,1,HAR,2026-02-12,0.0011134856712496596,0.03336893272566055,0.0005506015151175436
USDCHF,1,HAR,2026-02-13,1.3413757030803073,1.1581777510729117,0.4722357026082984
USDCHF,1,HAR,2026-02-16,0.09342571521720046,0.30565620428383333,0.042296033828922885
USDCHF,1,HAR,2026-02-17,0.3071012359397487,0.5541671552336431,0.1287177286605985
USDCHF,1,HAR,2026-02-18,5.098160465137038e-06,0.0022579106415305805,2.5509998478057128e-06
USDCHF,1,HAR,2026-02-19,0.18788114201188208,0.4334525833489542,0.10912162279169557
USDCHF,1,HAR,2026-02-20,0.0020359268482740794,0.04512124608512136,0.0010028239927537541
USDCHF,1,HAR,2026-02-23,0.19618199141875822,0.44292436309008587,0.0850801390196343
USDCHF,1,HAR,2026-02-24,0.11857756798703883,0.344350937253028,0.05303111938159488
USDCHF,1,HAR,2026-02-25,0.11195995129688925,0.3346041710691743,0.05022546497880853
USDCHF,1,HAR,2026-02-26,0.0012859328420844786,0.03585990577350251,0.0006507213908950593
USDCHF,1,HAR,2026-02-27,1.221845519485375,1.1053712134325622,0.9149742401021699
USDCHF,1,HAR,2026-03-02,0.2432068483997722,0.49316006367078447,0.14432253821914687
USDCHF,1,HAR,2026-03-03,0.15280779179642212,0.39090637216144497,0.08741372285670668
USDCHF,1,HAR,2026-03-04,0.12535863436026795,0.35406021290208245,0.07078076480518436
USDCHF,1,HAR,2026-03-05,0.025522872769853978,0.15975879559465256,0.013469053539783005
USDCHF,1,HAR,2026-03-06,0.01873469964377833,0.13687475897249402,0.009809768606015679
USDCHF,1,HAR,2026-03-09,0.03919076702367756,0.19796658057277638,0.018363850459334197
USDCHF,1,HAR,2026-03-10,0.0073613523830886,0.08579832389440134,0.0035776306076495956
USDCHF,1,HAR,2026-03-11,0.16410076811353275,0.40509353008105764,0.07200796146157318
USDCHF,1,HAR,2026-03-12,0.06671679873279544,0.2582959518319934,0.030662566796089807
USDCHF,1,HAR,2026-03-13,0.026464830803470795,0.16268014876889803,0.013980124487158685
USDCHF,1,HAR,2026-03-16,0.18609722100387166,0.43138987123467754,0.08099547009623986
USDCHF,1,HAR,2026-03-17,0.002660092364756616,0.051576083263045636,0.0013532102780475785
USDCHF,1,HAR,2026-03-18,0.7702947106571063,0.8776643496560096,0.5276109089612029
USDCHF,1,HAR,2026-03-19,0.007090388010319628,0.08420444174934971,0.0034477469232336855
USDCHF,1,HAR,2026-03-20,1.8101167495529913,1.3454057936373662,1.4943385746966933
USDCHF,1,HAR,2026-03-23,0.006829289095276668,0.08263951291771188,0.0033224946450116644
USDCHF,1,HAR,2026-03-24,0.21055270289340522,0.4588602215200237,0.09086380074540057
USDCHF,1,HAR,2026-03-25,0.1600460014958187,0.40005749773728616,0.07033900299503526
USDCHF,1,HAR,2026-03-26,0.4655803244773839,0.6823344667224307,0.1877701579688824
USDCHF,1,HAR,2026-03-27,0.037364625441993794,0.19329931567906233,0.017534546365140624
USDCHF,1,HAR,2026-03-30,0.1394575162812459,0.3734401107021659,0.07928344764215334
USDCHF,1,HAR,2026-03-31,0.040303290519386435,0.20075679445385264,0.021570664399656936
USDCHF,1,HAR,2026-04-01,0.015031099207747988,0.12260138338431581,0.007217598395643288
USDCHF,1,HAR,2026-04-02,0.07975904366301444,0.28241643660207605,0.03637607935872622
USDCHF,1,HAR,2026-04-03,0.0973440132052651,0.3120000211622831,0.04398153390019566
USDCHF,1,HAR,2026-04-06,0.022494087053247493,0.14998028888239778,0.01070523099080578
USDCHF,1,HAR,2026-04-07,0.5258193435675641,0.7251340176598834,0.33987381127977945
USDCHF,1,HAR,2026-04-08,0.19029837982580058,0.4362320252180032,0.08269973693883137
USDCHF,1,HAR,2026-04-09,0.16486979301228466,0.4060416148774466,0.09482339459442679
USDCHF,1,HAR,2026-04-10,0.12252622543644776,0.3500374629042551,0.0546991534550314
USDCHF,1,HAR,2026-04-13,0.000889319295995522,0.02982145697305083,0.0004402722732719244
USDCHF,1,HAR,2026-04-14,0.4039134819494202,0.6355418805628943,0.16519028492938692
USDCHF,1,HAR,2026-04-15,0.24265555693606347,0.49260080890723623,0.1036359490796177
USDCHF,1,HAR,2026-04-16,0.10415716447961729,0.3227338911233484,0.05816394171347339
USDCHF,1,HAR,2026-04-17,6.896072002047876e-06,0.00262603731924127,3.445019757686296e-06
USDCHF,1,HAR,2026-04-20,0.08615381653166015,0.2935197038218391,0.047619900903828505
USDCHF,1,HAR,2026-04-21,0.24497145406725393,0.49494591024399215,0.10454978997367403
USDCHF,1,HAR,2026-04-22,0.007490247914707268,0.08654621837323262,0.003855544775603015
USDCHF,1,HAR,2026-04-23,0.15001337572545476,0.3873156022231157,0.06619240830729178
USDCHF,1,HAR,2026-04-24,0.016409610885685606,0.12810000345700856,0.007865398621501596
USDCHF,1,HAR,2026-04-27,0.023403406590862118,0.1529817197931247,0.012321956962625835
USDCHF,1,HAR,2026-04-28,0.0029845639836526333,0.054631163118248116,0.0015198322688836363
USDCHF,1,HAR,2026-04-29,0.9621423297394734,0.9808885409359585,0.6859362315488307
USDCHF,1,HAR,2026-04-30,0.0033419281473944513,0.057809412273387206,0.0017036340101628245
USDCHF,1,HAR,2026-05-01,0.03151518451705358,0.17752516586966927,0.01486509255280466
USDCHF,1,HAR,2026-05-04,0.35217964312962974,0.5934472538731894,0.14586692163748172
USDCHF,1,HAR,2026-05-05,0.11262798681318872,0.33560093386817136,0.06317977354120341
USDCHF,1,HAR,2026-05-06,0.08818273655550803,0.2969557821553708,0.04003265104841902
USDCHF,1,HAR,2026-05-07,0.10506549964334026,0.32413808730746263,0.04728846490390137
USDCHF,1,HAR,2026-05-08,0.1683117838298624,0.4102581916669823,0.0737371149574595
USDCHF,1,HAR,2026-05-11,0.08325978154131172,0.2885477110311425,0.03789876301436412
USDCHF,1,HAR,2026-05-12,0.23882788459088145,0.4887001990902822,0.10212340335422643
USDCHF,1,HAR,2026-05-13,0.29817239774683485,0.5460516438459231,0.12528396066973668
USDCHF,1,HAR,2026-05-14,0.05590446066524211,0.23644124146443257,0.03029188058571264
USDCHF,1,HAR,2026-05-15,0.12990267021725768,0.3604201301498817,0.07351159582796107
USDCHF,1,HAR,2026-05-18,0.02902126709829944,0.17035629456612233,0.013720571516224966
USDCHF,1,HAR,2026-05-19,0.09139866932754538,0.3023221284119728,0.05067486688051792
USDCHF,1,HAR,2026-05-20,0.1194679776495972,0.3456414003698012,0.06725446065899199
USDCHF,1,HAR,2026-05-21,0.0677192499463299,0.26022922577283647,0.031104086936445174
USDCHF,1,HAR,2026-05-22,0.06800413502342274,0.2607760246330608,0.03122948752175736
USDCHF,1,HAR,2026-05-25,0.25196866367996634,0.5019648032282407,0.1073049195174276
USDCHF,1,HAR,2026-05-26,0.002160826979522841,0.046484696186194885,0.0010973507590708032
USDCHF,1,HAR,2026-05-27,0.004930164160663016,0.07021512771948091,0.0025238045934778963
USDCHF,1,HAR,2026-05-28,0.4612203654071897,0.679132067721139,0.2930332155633386
USDCHF,1,HAR,2026-05-29,0.03231345761748108,0.17975944375047748,0.01523060880050231
USDCHF,1,HAR,2026-06-01,0.2724218249676581,0.5219404419736586,0.11530847587333937
USDCHF,1,HAR,2026-06-02,1.4263464677280707e-05,0.003776700236619357,7.140718960352288e-06
