date,ln_RV
7/14/2014,-3.205853796
7/15/2014,-2.411703802
7/16/2014,-3.09601134
7/17/2014,-3.209953421
7/18/2014,-2.522242025
7/21/2014,-3.352201706
7/22/2014,-2.54435592
7/23/2014,-3.210562708
7/24/2014,-2.806792803
7/25/2014,-3.007888851
7/28/2014,-3.96102009
7/29/2014,-3.593356879
7/30/2014,-2.160401829
7/31/2014,-2.887662361
8/1/2014,-2.207435041
8/4/2014,-3.747697027
8/5/2014,-3.156586031
8/6/2014,-2.532919649
8/7/2014,-2.396606121
8/8/2014,-2.432637925
8/11/2014,-3.461746171
8/12/2014,-3.094834082
8/13/2014,-2.145548513
8/14/2014,-2.461398688
8/15/2014,-2.294785618
8/18/2014,-3.271770482
8/19/2014,-2.386423909
8/20/2014,-2.528504534
8/21/2014,-2.728242158
8/22/2014,-2.280744587
8/25/2014,-2.796219285
8/26/2014,-2.477811919
8/27/2014,-2.374178484
8/28/2014,-2.221671349
8/29/2014,-2.465746743
9/1/2014,-3.497791579
9/2/2014,-3.051140503
9/3/2014,-2.184366006
9/4/2014,-0.184240569
9/5/2014,-1.935791781
9/8/2014,-2.206832207
9/9/2014,-1.638352833
9/10/2014,-1.582669774
9/11/2014,-1.944727383
9/12/2014,-2.012935586
9/15/2014,-2.2403993
9/16/2014,-1.897564803
9/17/2014,-0.863962702
9/18/2014,-1.520388524
9/19/2014,-1.703997632
9/22/2014,-2.117681279
9/23/2014,-2.18883915
9/24/2014,-2.042188709
9/25/2014,-1.518042896
9/26/2014,-2.261780252
9/29/2014,-2.018858764
9/30/2014,-1.398842295
10/1/2014,-1.473649347
10/2/2014,-0.967008055
10/3/2014,-0.887908026
10/6/2014,-1.549214885
10/7/2014,-1.241182176
10/8/2014,-0.629165301
10/9/2014,-0.924768516
10/10/2014,-1.555550353
10/13/2014,-1.279534635
10/14/2014,-1.499224306
10/15/2014,-0.168779732
10/16/2014,-0.273847537
10/17/2014,-1.095842088
10/20/2014,-1.636833985
10/21/2014,-1.216434608
10/22/2014,-1.313431494
10/23/2014,-1.383671949
10/24/2014,-2.008333333
10/27/2014,-2.040808789
10/28/2014,-1.649268889
10/29/2014,-1.170294073
10/30/2014,-1.528691659
10/31/2014,-0.747410346
11/3/2014,-1.283696655
11/4/2014,-1.844097593
11/5/2014,-1.500089988
11/6/2014,-0.503763557
11/7/2014,-0.962620477
11/10/2014,-1.65998434
11/11/2014,-1.664025674
11/12/2014,-1.193084979
11/13/2014,-1.82872595
11/14/2014,-0.881298772
11/17/2014,-1.384055814
11/18/2014,-1.813673745
11/19/2014,-1.541685112
11/20/2014,-1.020280891
11/21/2014,-1.184215313
11/24/2014,-1.627435872
11/25/2014,-1.701020578
11/26/2014,-1.399778992
11/27/2014,-1.981216031
11/28/2014,-1.691862105
12/1/2014,-1.417756492
12/2/2014,-2.017187193
12/3/2014,-1.648455477
12/4/2014,-0.387531456
12/5/2014,-0.773018676
12/8/2014,-1.690472199
12/9/2014,-1.093222812
12/10/2014,-1.476761099
12/11/2014,-0.763583482
12/12/2014,-1.243615886
12/15/2014,-1.304347593
12/16/2014,-0.813077413
12/17/2014,-0.472193577
12/18/2014,-1.033274753
12/19/2014,-1.575370456
12/22/2014,-2.015655527
12/23/2014,-2.059682259
12/24/2014,-2.455770587
12/26/2014,-2.756670914
12/29/2014,-1.731123393
12/30/2014,-1.741784206
12/31/2014,-2.160739424
1/2/2015,-1.474127231
1/5/2015,-0.833562225
1/6/2015,-1.092216526
1/7/2015,-0.977396286
1/8/2015,-1.349485874
1/9/2015,-1.177536591
1/12/2015,-1.379769844
1/13/2015,-1.232335136
1/14/2015,-0.717922787
1/15/2015,0.826788624
1/16/2015,-0.440912571
1/19/2015,-1.06595347
1/20/2015,-1.241369675
1/21/2015,-0.061672982
1/22/2015,0.463830366
1/23/2015,0.631263491
1/26/2015,-0.196382251
1/27/2015,-0.121703254
1/28/2015,-0.558651764
1/29/2015,-0.84411892
1/30/2015,-0.638525145
2/2/2015,-0.998655116
2/3/2015,-0.669439254
2/4/2015,-0.730920081
2/5/2015,-0.427970787
2/6/2015,0.021305029
2/9/2015,-1.190308546
2/10/2015,-0.815989599
2/11/2015,-1.131238579
2/12/2015,-0.745823146
2/13/2015,-1.308049859
2/16/2015,-1.352688597
2/17/2015,-1.09362704
2/18/2015,-0.755629855
2/19/2015,-1.190855079
2/20/2015,-0.446453532
2/23/2015,-1.257296574
2/24/2015,-1.237686299
2/25/2015,-1.653814473
2/26/2015,-1.267836592
2/27/2015,-1.034066711
3/2/2015,-1.87143172
3/3/2015,-1.681647584
3/4/2015,-1.188489606
3/5/2015,-0.819491184
3/6/2015,0.044668967
3/9/2015,-1.347192306
3/10/2015,-0.354754772
3/11/2015,-0.158999475
3/12/2015,0.293456394
3/13/2015,-0.250967286
3/16/2015,-0.581138465
3/17/2015,-0.918048808
3/18/2015,1.762897615
3/19/2015,0.504929138
3/20/2015,-0.090769037
3/23/2015,0.144275032
3/24/2015,0.118923928
3/25/2015,-0.691243747
3/26/2015,-0.502014671
3/27/2015,-0.309916571
3/30/2015,-0.631687083
3/31/2015,-0.731818856
4/1/2015,-0.577511895
4/2/2015,-0.538936474
4/3/2015,0.316841521
4/6/2015,-0.871565342
4/7/2015,-0.639142439
4/8/2015,-0.456287925
4/9/2015,-0.862986827
4/10/2015,-0.713779329
4/13/2015,-0.696305115
4/14/2015,-0.116126684
4/15/2015,-0.213911336
4/16/2015,0.106305984
4/17/2015,-0.258560476
4/20/2015,-0.790451853
4/21/2015,-0.690223579
4/22/2015,-0.683477184
4/23/2015,-0.331821493
4/24/2015,-0.309074809
4/27/2015,-0.800178725
4/28/2015,-0.74111545
4/29/2015,0.102690413
4/30/2015,0.41554856
5/1/2015,-0.31034205
5/4/2015,-0.989776561
5/5/2015,-0.135778971
5/6/2015,-0.269323998
5/7/2015,-0.361487196
5/8/2015,0.412143559
5/11/2015,-0.680427183
5/12/2015,-0.757090278
5/13/2015,-0.299325607
5/14/2015,-0.562848478
5/15/2015,-0.491396277
5/18/2015,-0.763914399
5/19/2015,0.105019672
5/20/2015,-0.18768775
5/21/2015,-0.5061763
5/22/2015,-0.148127613
5/25/2015,-1.442507582
5/26/2015,-0.613921778
5/27/2015,-0.337819447
5/28/2015,-0.452874898
5/29/2015,-0.711359788
6/1/2015,-0.513216999
6/2/2015,-0.105650372
6/3/2015,0.192776997
6/4/2015,-0.185718211
6/5/2015,0.406929224
6/8/2015,-0.226266411
6/9/2015,-0.337997203
6/10/2015,-0.087450116
6/11/2015,-0.568627164
6/12/2015,-0.28372288
6/15/2015,-0.636953726
6/16/2015,-0.940767383
6/17/2015,-0.852006698
6/18/2015,-0.272082615
6/19/2015,-0.962475271
6/22/2015,-0.711471291
6/23/2015,-0.751030413
6/24/2015,-0.897874034
6/25/2015,-1.020075822
6/26/2015,-0.949754198
6/29/2015,0.60223191
6/30/2015,-0.337229717
7/1/2015,-0.603287122
7/2/2015,-0.37038547
7/3/2015,-1.358710878
7/6/2015,-0.342630858
7/7/2015,-0.516282164
7/8/2015,-0.503918502
7/9/2015,-0.696257709
7/10/2015,-0.271544734
7/13/2015,-0.064353696
7/14/2015,-0.95015377
7/15/2015,-0.895003105
7/16/2015,-0.661370116
7/17/2015,-1.422122667
7/20/2015,-1.499219395
7/21/2015,-1.022416924
7/22/2015,-1.047705993
7/23/2015,-0.716638663
7/24/2015,-0.896937243
7/27/2015,-0.796497918
7/28/2015,-1.500746118
7/29/2015,-0.887235833
7/30/2015,-1.156739663
7/31/2015,0.045542013
8/3/2015,-1.425431699
8/4/2015,-1.319122573
8/5/2015,-1.0135688
8/6/2015,-1.498080649
8/7/2015,-0.21427382
8/10/2015,-1.120662183
8/11/2015,-0.660625694
8/12/2015,-0.731629611
8/13/2015,-0.810225503
8/14/2015,-1.235634632
8/17/2015,-1.224144958
8/18/2015,-1.604080757
8/19/2015,-0.845123022
8/20/2015,-0.925855703
8/21/2015,-0.89004552
8/24/2015,0.879319466
8/25/2015,0.256048691
8/26/2015,0.088474917
8/27/2015,-0.430665089
8/28/2015,-0.571540546
8/31/2015,-0.840080257
9/1/2015,-0.370695918
9/2/2015,-0.851586011
9/3/2015,-0.456058511
9/4/2015,-0.459501031
9/7/2015,-1.502096049
9/8/2015,-1.186091891
9/9/2015,-1.278258555
9/10/2015,-0.801550776
9/11/2015,-0.996174905
9/14/2015,-1.435065024
9/15/2015,-1.500035431
9/16/2015,-1.145122174
9/17/2015,-0.287073726
9/18/2015,-0.780338004
9/21/2015,-1.18952719
9/22/2015,-1.234081316
9/23/2015,-0.557069748
9/24/2015,-0.888773798
9/25/2015,-0.679737892
9/28/2015,-1.083940128
9/29/2015,-0.881556233
9/30/2015,-1.218244705
10/1/2015,-1.535153185
10/2/2015,0.369252549
10/5/2015,-1.087684698
10/6/2015,-1.410197894
10/7/2015,-1.293490293
10/8/2015,-1.033541915
10/9/2015,-1.136168878
10/12/2015,-1.99126037
10/13/2015,-1.48937757
10/14/2015,-1.276846735
10/15/2015,-0.731674704
10/16/2015,-1.090038448
10/19/2015,-1.628304086
10/20/2015,-1.874154749
10/21/2015,-1.76715929
10/22/2015,-0.356757352
10/23/2015,-0.480559283
10/26/2015,-1.546172342
10/27/2015,-1.414190289
10/28/2015,0.021463348
10/29/2015,-0.946489032
10/30/2015,-0.921160658
11/2/2015,-1.422125459
11/3/2015,-1.405568381
11/4/2015,-1.121769265
11/5/2015,-1.276970178
11/6/2015,0.189683859
11/9/2015,-1.226147461
11/10/2015,-1.194238938
11/11/2015,-1.329484131
11/12/2015,-0.338346232
11/13/2015,-0.838700015
11/16/2015,-1.13059262
11/17/2015,-1.37995035
11/18/2015,-1.486762386
11/19/2015,-0.985220376
11/20/2015,-1.335856574
11/23/2015,-1.346182342
11/24/2015,-1.408882688
11/25/2015,-1.102558607
11/26/2015,-2.434105417
11/27/2015,-1.860103849
11/30/2015,-1.834558873
12/1/2015,-1.636843393
12/2/2015,-1.197477281
12/3/2015,1.276498403
12/4/2015,-0.089331193
12/7/2015,-1.431833336
12/8/2015,-1.444384967
12/9/2015,-1.123526184
12/10/2015,-1.225364852
12/11/2015,-0.786895256
12/14/2015,-1.232899666
12/15/2015,-1.228966948
12/16/2015,-0.133826324
12/17/2015,-0.842730424
12/18/2015,-0.96786786
12/21/2015,-1.477391202
12/22/2015,-1.711283967
12/23/2015,-1.47203284
12/24/2015,-1.707259807
12/28/2015,-1.8874232
12/29/2015,-1.497335603
12/30/2015,-1.777926416
12/31/2015,-1.308814021
1/4/2016,-0.726931675
1/5/2016,-1.290558356
1/6/2016,-0.895981419
1/7/2016,-0.56014894
1/8/2016,-0.199731082
1/11/2016,-0.596360179
1/12/2016,-1.137583743
1/13/2016,-1.027592381
1/14/2016,-0.691323201
1/15/2016,-0.50852598
1/18/2016,-1.668560897
1/19/2016,-1.184474878
1/20/2016,-0.931065982
1/21/2016,0.031082725
1/22/2016,-1.081679803
1/25/2016,-1.834827727
1/26/2016,-1.557743282
1/27/2016,-1.097003093
1/28/2016,-1.3606377
1/29/2016,-0.685605519
2/1/2016,-1.616321862
2/2/2016,-1.670995469
2/3/2016,-0.373504186
2/4/2016,-0.400330414
2/5/2016,-0.5954299
2/8/2016,-0.709448549
2/9/2016,-0.407303814
2/10/2016,-0.61355316
2/11/2016,-0.247173562
2/12/2016,-0.786015104
2/15/2016,-1.389632657
2/16/2016,-1.428903482
2/17/2016,-1.22939712
2/18/2016,-1.170724986
2/19/2016,-1.182100541
2/22/2016,-1.413789611
2/23/2016,-1.299295597
2/24/2016,-1.077558292
2/25/2016,-1.29810161
2/26/2016,-1.04408968
2/29/2016,-1.415148451
3/1/2016,-1.067529338
3/2/2016,-1.595305971
3/3/2016,-1.25012105
3/4/2016,-0.174008512
3/7/2016,-1.647940054
3/8/2016,-1.350152074
3/9/2016,-1.44283202
3/10/2016,1.210894515
3/11/2016,-0.69582309
3/14/2016,-1.383726134
3/15/2016,-1.562840963
3/16/2016,-0.421787189
3/17/2016,-0.825131247
3/18/2016,-1.527111777
3/21/2016,-1.669180216
3/22/2016,-1.08563643
3/23/2016,-1.769538586
3/24/2016,-1.531233097
3/25/2016,-2.96090571
3/28/2016,-2.306391023
3/29/2016,-0.665439812
3/30/2016,-1.323564248
3/31/2016,-1.426659036
4/1/2016,-0.840313873
4/4/2016,-1.808618652
4/5/2016,-1.378048063
4/6/2016,-1.129736869
4/7/2016,-0.839798911
4/8/2016,-1.506048021
4/11/2016,-1.599422083
4/12/2016,-1.195912435
4/13/2016,-1.339306894
4/14/2016,-1.471635491
4/15/2016,-1.588990299
4/18/2016,-1.651824251
4/19/2016,-1.831159499
4/20/2016,-1.625972676
4/21/2016,-0.563452062
4/22/2016,-1.570485078
4/25/2016,-1.767598132
4/26/2016,-1.588382097
4/27/2016,-1.379802292
4/28/2016,-1.15460482
4/29/2016,-1.142593068
5/2/2016,-1.349708592
5/3/2016,-1.226616886
5/4/2016,-0.876619139
5/5/2016,-1.592769357
5/6/2016,-1.248510976
5/9/2016,-1.606244978
5/10/2016,-1.59694351
5/11/2016,-2.169249878
5/12/2016,-2.069821733
5/13/2016,-1.38273539
5/16/2016,-2.060250165
5/17/2016,-2.185038519
5/18/2016,-1.170588633
5/19/2016,-1.631192915
5/20/2016,-2.224617586
5/23/2016,-2.059196206
5/24/2016,-1.827771053
5/25/2016,-2.219307907
5/26/2016,-1.918432023
5/27/2016,-1.92724707
5/30/2016,-2.79350366
5/31/2016,-1.650280486
6/1/2016,-1.409905021
6/2/2016,-1.075292132
6/3/2016,0.116357019
6/6/2016,-1.616104392
6/7/2016,-1.977596408
6/8/2016,-2.142815003
6/9/2016,-1.423872132
6/10/2016,-1.624294722
6/13/2016,-1.704087262
6/14/2016,-1.648873286
6/15/2016,-1.225438508
6/16/2016,-0.438510063
6/17/2016,-0.99883969
6/20/2016,-1.366300845
6/21/2016,-1.196502524
6/22/2016,-1.301675294
6/23/2016,-0.374334407
6/24/2016,1.933044599
6/27/2016,-0.172265737
6/28/2016,-0.816624711
6/29/2016,-0.736718673
6/30/2016,-0.08773229
7/1/2016,-0.964591765
7/4/2016,-1.877215272
7/5/2016,-1.046241299
7/6/2016,-0.947205074
7/7/2016,-1.242779749
7/8/2016,-0.29401585
7/11/2016,-1.899281981
7/12/2016,-1.386734224
7/13/2016,-1.772147426
7/14/2016,-1.075910418
7/15/2016,-1.31922048
7/18/2016,-1.97805413
7/19/2016,-1.892313067
7/20/2016,-1.48829088
7/21/2016,-1.267023584
7/22/2016,-1.559369009
7/25/2016,-2.310063637
7/26/2016,-2.214050057
7/27/2016,-1.286253537
7/28/2016,-1.725349486
7/29/2016,-1.468366287
8/1/2016,-2.336767563
8/2/2016,-2.251632434
8/3/2016,-2.241196327
8/4/2016,-2.210291999
8/5/2016,-1.023401153
8/8/2016,-2.539260367
8/9/2016,-2.416676867
8/10/2016,-2.018623419
8/11/2016,-2.176096157
8/12/2016,-1.442398619
8/15/2016,-2.577462881
8/16/2016,-1.218705186
8/17/2016,-1.516432696
8/18/2016,-1.474708198
8/19/2016,-1.866465881
8/22/2016,-2.095034085
8/23/2016,-2.234218088
8/24/2016,-1.971730979
8/25/2016,-2.576810648
8/26/2016,-0.918691632
8/29/2016,-2.231099495
8/30/2016,-2.200698776
8/31/2016,-1.984726468
9/1/2016,-1.544551327
9/2/2016,-0.450625719
9/5/2016,-2.526863316
9/6/2016,-1.112538002
9/7/2016,-1.998250192
9/8/2016,-1.279544178
9/9/2016,-1.538096517
9/12/2016,-1.567281181
9/13/2016,-1.635746855
9/14/2016,-1.799931692
9/15/2016,-1.826094499
9/16/2016,-1.787578023
9/19/2016,-2.475875623
9/20/2016,-2.166099671
9/21/2016,-1.164400751
9/22/2016,-1.92548636
9/23/2016,-2.042270965
9/26/2016,-2.213978076
9/27/2016,-2.157325525
9/28/2016,-2.146916207
9/29/2016,-1.928063173
9/30/2016,-1.274663579
10/3/2016,-2.479760731
10/4/2016,-1.008945694
10/5/2016,-1.900078037
10/6/2016,-1.912633178
10/7/2016,-1.076428439
10/10/2016,-2.460977928
10/11/2016,-1.746964034
10/12/2016,-1.363358635
10/13/2016,-1.376484007
10/14/2016,-1.626092286
10/17/2016,-2.298341705
10/18/2016,-1.914470689
10/19/2016,-1.951696109
10/20/2016,-0.68951489
10/21/2016,-2.065906412
10/24/2016,-2.35907053
10/25/2016,-2.077138887
10/26/2016,-1.915003374
10/27/2016,-1.777086126
10/28/2016,-1.476456339
10/31/2016,-1.9763622
11/1/2016,-2.209407838
11/2/2016,-1.594304248
11/3/2016,-1.582769348
11/4/2016,-1.933638943
11/7/2016,-1.899688652
11/8/2016,-2.197714656
11/9/2016,1.067252044
11/10/2016,-0.859085398
11/11/2016,-1.050961388
11/14/2016,-0.728136207
11/15/2016,-1.083223806
11/16/2016,-0.985935216
11/17/2016,-0.88369623
11/18/2016,-0.776475569
11/21/2016,-1.089722381
11/22/2016,-1.307350478
11/23/2016,-1.121640098
11/24/2016,-1.257407828
11/25/2016,-1.159401655
11/28/2016,-1.00102467
11/29/2016,-1.089358605
11/30/2016,-0.56706273
12/1/2016,-0.970426793
12/2/2016,-1.273343289
12/5/2016,0.111174257
12/6/2016,-1.206384548
12/7/2016,-1.744127251
12/8/2016,0.028721368
12/9/2016,-1.289679078
12/12/2016,-1.232637889
12/13/2016,-1.272815756
12/14/2016,-0.383921563
12/15/2016,-0.154596253
12/16/2016,-0.749937736
12/19/2016,-1.144910719
12/20/2016,-1.442370864
12/21/2016,-1.44724516
12/22/2016,-1.294876753
12/23/2016,-2.092516549
12/27/2016,-2.455776905
12/28/2016,-1.784043349
12/29/2016,-1.356701833
12/30/2016,0.202667531
1/3/2017,-0.64731456
1/4/2017,-0.960062889
1/5/2017,-0.353900549
1/6/2017,-0.877282557
1/9/2017,-1.125596873
1/10/2017,-1.108695041
1/11/2017,-0.110264632
1/12/2017,-0.741665025
1/13/2017,-0.832083458
1/16/2017,-1.414803988
1/17/2017,-0.86745774
1/18/2017,-1.353108965
1/19/2017,-0.714525915
1/20/2017,-1.161851161
1/23/2017,-1.191814506
1/24/2017,-1.70189599
1/25/2017,-1.434750391
1/26/2017,-1.368888882
1/27/2017,-1.423887226
1/30/2017,-1.316045565
1/31/2017,-0.941953655
2/1/2017,-1.034717634
2/2/2017,-1.487328095
2/3/2017,-1.040516886
2/6/2017,-1.704339092
2/7/2017,-1.614066887
2/8/2017,-1.568174638
2/9/2017,-1.56296534
2/10/2017,-1.799053531
2/13/2017,-2.097452681
2/14/2017,-1.429089401
2/15/2017,-1.324973392
2/16/2017,-1.483774187
2/17/2017,-1.969855997
2/20/2017,-2.24690302
2/21/2017,-1.673461378
2/22/2017,-0.792752211
2/23/2017,-1.567010848
2/24/2017,-1.442231115
2/27/2017,-1.81281861
2/28/2017,-1.46436312
3/1/2017,-1.254842296
3/2/2017,-1.994067691
3/3/2017,-1.37707986
3/6/2017,-1.687318689
3/7/2017,-2.35104969
3/8/2017,-2.08753179
3/9/2017,-1.139893914
3/10/2017,-1.209098866
3/13/2017,-2.008031794
3/14/2017,-2.255797794
3/15/2017,-0.832386088
3/16/2017,-1.541256001
3/17/2017,-1.680808508
3/20/2017,-2.233715934
3/21/2017,-1.577345321
3/22/2017,-1.874591148
3/23/2017,-2.06302648
3/24/2017,-2.014235869
3/27/2017,-2.011206577
3/28/2017,-1.925255244
3/29/2017,-1.402678994
3/30/2017,-1.692902652
3/31/2017,-1.872484457
4/3/2017,-2.17113745
4/4/2017,-2.334224727
4/5/2017,-1.806947933
4/6/2017,-1.571312393
4/7/2017,-1.548930435
4/10/2017,-2.454840821
4/11/2017,-2.303900638
4/12/2017,-1.616346968
4/13/2017,-2.096506908
4/14/2017,-2.791766122
4/17/2017,-2.197025649
4/18/2017,-1.69736278
4/19/2017,-2.282740779
4/20/2017,-1.730630567
4/21/2017,-1.755914148
4/24/2017,-0.798144919
4/25/2017,-1.727485894
4/26/2017,-1.412227979
4/27/2017,-1.011511534
4/28/2017,-1.368292414
5/1/2017,-2.543172296
5/2/2017,-2.187426015
5/3/2017,-2.282215369
5/4/2017,-1.6082002
5/5/2017,-1.873888565
5/8/2017,-1.444866897
5/9/2017,-1.716247144
5/10/2017,-1.92956137
5/11/2017,-2.138349076
5/12/2017,-1.919151767
5/15/2017,-2.274620688
5/16/2017,-1.734202709
5/17/2017,-1.637810254
5/18/2017,-1.305265088
5/19/2017,-1.920914456
5/22/2017,-1.325955692
5/23/2017,-1.190767082
5/24/2017,-1.279545089
5/25/2017,-1.920143506
5/26/2017,-1.766548253
5/29/2017,-2.642944299
5/30/2017,-1.105591096
5/31/2017,-1.598273896
6/1/2017,-2.020905231
6/2/2017,-1.216082562
6/5/2017,-2.272259372
6/6/2017,-2.166885798
6/7/2017,-1.077432634
6/8/2017,-1.539972349
6/9/2017,-1.51618197
6/12/2017,-2.367655022
6/13/2017,-2.338463944
6/14/2017,-0.753443506
6/15/2017,-1.727702098
6/16/2017,-2.301651001
6/19/2017,-2.449820395
6/20/2017,-2.285754902
6/21/2017,-2.566700597
6/22/2017,-2.558416518
6/23/2017,-2.506851721
6/26/2017,-1.816815416
6/27/2017,-1.180512039
6/28/2017,-0.151228578
6/29/2017,-1.50743606
6/30/2017,-1.797323331
7/3/2017,-2.20542751
7/4/2017,-2.381712066
7/5/2017,-2.04438126
7/6/2017,-1.98379246
7/7/2017,-1.563417063
7/10/2017,-2.600445227
7/11/2017,-2.038707096
7/12/2017,-1.41684588
7/13/2017,-1.661760741
7/14/2017,-1.62044878
7/17/2017,-2.452152085
7/18/2017,-1.445987147
7/19/2017,-2.31935617
7/20/2017,-1.156972349
7/21/2017,-1.762388338
7/24/2017,-2.220261351
7/25/2017,-1.521277837
7/26/2017,-0.915138507
7/27/2017,-1.263833292
7/28/2017,-1.522700663
7/31/2017,-1.434249866
8/1/2017,-1.60077659
8/2/2017,-1.372449011
8/3/2017,-1.565393711
8/4/2017,-0.880792377
8/7/2017,-2.044883966
8/8/2017,-1.699400971
8/9/2017,-1.129163958
8/10/2017,-1.369622324
8/11/2017,-1.135834823
8/14/2017,-1.869670675
8/15/2017,-1.299545235
8/16/2017,-0.986234652
8/17/2017,-1.123532276
8/18/2017,-1.329377927
8/21/2017,-2.098649961
8/22/2017,-1.922831061
8/23/2017,-1.930661929
8/24/2017,-2.514937561
8/25/2017,-0.771012086
8/28/2017,-2.252355015
8/29/2017,-0.981592973
8/30/2017,-1.405189431
8/31/2017,-1.248568839
9/1/2017,-0.487293492
9/4/2017,-1.8897393
9/5/2017,-1.349897731
9/6/2017,-1.823397703
9/7/2017,-0.690383481
9/8/2017,-0.992080031
9/11/2017,-1.938147547
9/12/2017,-1.932628999
9/13/2017,-1.685080778
9/14/2017,-1.031774522
9/15/2017,-1.396265404
9/18/2017,-1.79019549
9/19/2017,-1.568158765
9/20/2017,-0.433797336
9/21/2017,-1.602113744
9/22/2017,-1.753122587
9/25/2017,-1.752833008
9/26/2017,-1.260660939
9/27/2017,-1.679378679
9/28/2017,-1.770466218
9/29/2017,-1.728172996
10/2/2017,-1.889997564
10/3/2017,-2.070634474
10/4/2017,-1.854052348
10/5/2017,-2.318869829
10/6/2017,-1.49514383
10/9/2017,-2.522599712
10/10/2017,-1.969752014
10/11/2017,-1.872057803
10/12/2017,-2.303172108
10/13/2017,-1.070952702
10/16/2017,-2.162212033
10/17/2017,-2.353879944
10/18/2017,-2.201844396
10/19/2017,-1.601091286
10/20/2017,-1.801830631
10/23/2017,-2.128249457
10/24/2017,-2.203643057
10/25/2017,-1.942549497
10/26/2017,-0.813642751
10/27/2017,-1.349441207
10/30/2017,-2.006232244
10/31/2017,-1.936547305
11/1/2017,-1.870253749
11/2/2017,-1.582231643
11/3/2017,-1.661039635
11/6/2017,-2.104239408
11/7/2017,-1.983489742
11/8/2017,-2.250505308
11/9/2017,-1.982128917
11/10/2017,-2.224100373
11/13/2017,-2.619688608
11/14/2017,-1.880120037
11/15/2017,-1.546126953
11/16/2017,-1.801587645
11/17/2017,-1.837420766
11/20/2017,-1.317550003
11/21/2017,-1.877684153
11/22/2017,-1.838920776
11/23/2017,-2.216154989
11/24/2017,-2.01072855
11/27/2017,-1.95984017
11/28/2017,-1.600104896
11/29/2017,-1.7491118
11/30/2017,-1.413912776
12/1/2017,-1.147540483
12/4/2017,-1.96376673
12/5/2017,-1.920310746
12/6/2017,-1.996301092
12/7/2017,-2.136362345
12/8/2017,-1.952963354
12/11/2017,-2.341125925
12/12/2017,-2.161216098
12/13/2017,-1.563090009
12/14/2017,-1.245683577
12/15/2017,-2.072695423
12/18/2017,-2.059779061
12/19/2017,-1.985180914
12/20/2017,-2.114157671
12/21/2017,-2.175229609
12/22/2017,-1.921934724
12/26/2017,-2.406655977
12/27/2017,-2.456915992
12/28/2017,-2.69734804
12/29/2017,-2.428677267
1/2/2018,-2.126978171
1/3/2018,-2.062605701
1/4/2018,-1.898908994
1/5/2018,-1.833804458
1/8/2018,-2.115069666
1/9/2018,-2.021663252
1/10/2018,-1.28737546
1/11/2018,-0.90171752
1/12/2018,-0.818377991
1/15/2018,-1.221612294
1/16/2018,-0.979373639
1/17/2018,-0.831197391
1/18/2018,-1.084492693
1/19/2018,-1.335710411
1/22/2018,-1.957804602
1/23/2018,-1.605059363
1/24/2018,-1.109496921
1/25/2018,0.086376469
1/26/2018,-0.841809856
1/29/2018,-1.354394946
1/30/2018,-1.037012515
1/31/2018,-1.252520079
2/1/2018,-1.223416215
2/2/2018,-1.013342255
2/5/2018,-1.134722358
2/6/2018,-0.917937634
2/7/2018,-1.365589559
2/8/2018,-0.894546633
2/9/2018,-1.247118323
2/12/2018,-1.59123337
2/13/2018,-1.504466015
2/14/2018,-0.38643903
2/15/2018,-1.242014286
2/16/2018,-1.329367193
2/19/2018,-1.708015775
2/20/2018,-1.512580654
2/21/2018,-1.313806676
2/22/2018,-1.400377506
2/23/2018,-1.729811687
2/26/2018,-1.772689542
2/27/2018,-1.224738967
2/28/2018,-1.659882887
3/1/2018,-1.18443111
3/2/2018,-1.452996955
3/5/2018,-1.144820951
3/6/2018,-1.470494341
3/7/2018,-1.557546809
3/8/2018,-0.945795942
3/9/2018,-1.676637486
3/12/2018,-2.176177781
3/13/2018,-1.568970203
3/14/2018,-1.683642466
3/15/2018,-1.967352088
3/16/2018,-1.865916156
3/19/2018,-1.824747917
3/20/2018,-1.860987797
3/21/2018,-1.681531637
3/22/2018,-1.410957269
3/23/2018,-1.685670179
3/26/2018,-1.948200706
3/27/2018,-1.876748264
3/28/2018,-1.695403664
3/29/2018,-1.936279668
3/30/2018,-2.916935983
4/2/2018,-2.356906215
4/3/2018,-1.879836081
4/4/2018,-1.837270795
4/5/2018,-1.984679767
4/6/2018,-1.556765863
4/9/2018,-1.970033438
4/10/2018,-1.320938078
4/11/2018,-2.136185688
4/12/2018,-2.012330539
4/13/2018,-2.31941795
4/16/2018,-2.268018915
4/17/2018,-2.193999772
4/18/2018,-2.011497341
4/19/2018,-1.919034454
4/20/2018,-1.828978956
4/23/2018,-1.807030253
4/24/2018,-1.794800347
4/25/2018,-1.896482209
4/26/2018,-1.18456037
4/27/2018,-1.640324344
4/30/2018,-1.740821307
5/1/2018,-1.737520461
5/2/2018,-0.685042572
5/3/2018,-1.25169571
5/4/2018,-1.153445859
5/7/2018,-1.960542477
5/8/2018,-1.373104278
5/9/2018,-1.651435109
5/10/2018,-1.116315342
5/11/2018,-1.818446585
5/14/2018,-1.958217388
5/15/2018,-1.443883532
5/16/2018,-1.235407332
5/17/2018,-1.285913345
5/18/2018,-1.787757117
5/21/2018,-1.702416161
5/22/2018,-1.636697188
5/23/2018,-0.825150344
5/24/2018,-1.606154459
5/25/2018,-1.425236694
