date,lnRV
2019-06-10,-2.3428869629744566
2019-06-11,-2.6657307738056017
2019-06-12,-2.3499577527609623
2019-06-13,-2.4580702887960864
2019-06-14,-2.2947972928194718
2019-06-17,-3.0634995824137365
2019-06-18,-1.795775901341614
2019-06-19,-1.953259441097678
2019-06-20,-1.5137880404185358
2019-06-21,-1.8020687174432426
2019-06-24,-2.3997862049324734
2019-06-25,-1.2624458197231407
2019-06-26,-2.1238656563843317
2019-06-27,-2.1514307638619865
2019-06-28,-2.4504603722913307
2019-07-01,-1.9948712155487391
2019-07-02,-2.2469827170963828
2019-07-03,-2.4071735080358394
2019-07-04,-3.8420606470879672
2019-07-05,-2.1296506766998964
2019-07-08,-2.777842708721975
2019-07-09,-2.848707767493633
2019-07-10,-1.9576573207317987
2019-07-11,-1.946629248282385
2019-07-12,-2.3076641032622565
2019-07-15,-2.4758464291387385
2019-07-16,-2.266930815220834
2019-07-17,-2.7838057159439655
2019-07-18,-1.99717264327669
2019-07-19,-1.7549663701029612
2019-07-22,-2.3777606831001266
2019-07-23,-2.534305405799776
2019-07-24,-2.9841804453540184
2019-07-25,-2.590051535881784
2019-07-26,-2.6798474383354813
2019-07-29,-2.8081853525859812
2019-07-30,-2.4039040800377793
2019-07-31,-1.5674919204573887
2019-08-01,-1.047588655960791
2019-08-02,-0.9238681879989042
2019-08-05,-0.5399346034997619
2019-08-06,-0.608174261457622
2019-08-07,-0.6564368782139125
2019-08-08,-1.5751331704414095
2019-08-09,-1.176160016212024
2019-08-12,-1.5551769557528956
2019-08-13,-0.13349285462392865
2019-08-14,-1.086324383654291
2019-08-15,-0.3733669638838704
2019-08-16,-1.9502956659572968
2019-08-19,-2.34446897368155
2019-08-20,-2.3712814072871606
2019-08-21,-2.5999969944097625
2019-08-22,-2.2133755701050024
2019-08-23,-0.8897867462672535
2019-08-26,-0.17334559101307684
2019-08-27,-1.759563999923434
2019-08-28,-2.131654808647676
2019-08-29,-1.8349894311963242
2019-08-30,-2.3635057091411578
2019-09-02,-2.557637231090039
2019-09-03,-1.1454962768871746
2019-09-04,-2.147416310484849
2019-09-05,-1.5511771102820917
2019-09-06,-2.3406442204436892
2019-09-09,-2.4771986561743957
2019-09-10,-2.1077843523898063
2019-09-11,-2.7483913708900385
2019-09-12,-1.515913023403073
2019-09-13,-2.3884438619770463
2019-09-16,-1.7753095624465844
2019-09-17,-2.223894234139671
2019-09-18,-2.6631373944160144
2019-09-19,-2.110094188976854
2019-09-20,-2.4106220857146825
2019-09-23,-2.353506709121972
2019-09-24,-1.3643072923494373
2019-09-25,-2.010468759952142
2019-09-26,-2.2250331903493916
2019-09-27,-1.7654220884380123
2019-09-30,-2.3148795821397705
2019-10-01,-1.5543467094900179
2019-10-02,-2.1642227514617667
2019-10-03,-0.9524581729997693
2019-10-04,-1.6994228556070088
2019-10-07,-2.034416214209818
2019-10-08,-2.0690526783218
2019-10-09,-2.222948057113271
2019-10-10,-1.2591951235310772
2019-10-11,-1.8311442699598701
2019-10-14,-2.387736019323345
2019-10-15,-2.141490089705158
2019-10-16,-2.219100273831578
2019-10-17,-2.2779868229061897
2019-10-18,-2.591051513277162
2019-10-21,-2.7803533390731854
2019-10-22,-3.184783594476089
2019-10-23,-2.645289666573121
2019-10-24,-2.8863899383539526
2019-10-25,-3.199245451714847
2019-10-28,-3.1732823683987146
2019-10-29,-3.210314635973398
2019-10-30,-2.0018963779505885
2019-10-31,-2.1964041167170425
2019-11-01,-2.024915722249424
2019-11-04,-3.271134940091861
2019-11-05,-2.2674889255161164
2019-11-06,-2.744631039787884
2019-11-07,-2.0545701488336365
2019-11-08,-2.2860807491909307
2019-11-11,-3.1357180354020895
2019-11-12,-3.00663983533592
2019-11-13,-2.545507524422223
2019-11-14,-2.273293805049753
2019-11-15,-2.8336695357934683
2019-11-18,-2.5553492290765933
2019-11-19,-2.6363067375540257
2019-11-20,-1.980973008226197
2019-11-21,-2.2072168171837734
2019-11-22,-3.0540527000496933
2019-11-25,-3.397185591641514
2019-11-26,-2.83267077036341
2019-11-27,-3.0933436338003504
2019-11-28,-3.1307062690692917
2019-11-29,-3.2953124130358864
2019-12-02,-2.1360815108870437
2019-12-03,-2.1704932314239707
2019-12-04,-2.1127342075224784
2019-12-05,-2.7763776582255266
2019-12-06,-1.968796839795624
2019-12-09,-3.1049336188719296
2019-12-10,-3.0726729469112195
2019-12-11,-3.0004618407908685
2019-12-12,-2.0030471389322155
2019-12-13,-1.516150296970787
2019-12-16,-3.2772434154004806
2019-12-17,-3.4906323210119425
2019-12-18,-3.281776838839257
2019-12-19,-3.3386626329851485
2019-12-20,-3.094294133592352
2019-12-23,-3.675527668643277
2019-12-24,-4.3008381717169355
2019-12-26,-4.070506621837498
2019-12-27,-3.4577201003910685
2019-12-30,-2.6531097099657637
2019-12-31,-2.88190111398814
2020-01-02,-2.3832058754170515
2020-01-03,-1.7371161911754018
2020-01-06,-2.299361882491667
2020-01-07,-2.6127209356464363
2020-01-08,-1.032446927009226
2020-01-09,-2.6495656122168114
2020-01-10,-2.9901994740134223
2020-01-13,-3.213901651854556
2020-01-14,-2.495515288936802
2020-01-15,-3.1609062289656316
2020-01-16,-2.989580578254045
2020-01-17,-3.0750561304613306
2020-01-20,-4.353869528746379
2020-01-21,-2.5165122019088977
2020-01-22,-3.2119092262002917
2020-01-23,-2.5027498635823715
2020-01-24,-2.6009106666798933
2020-01-27,-2.030803104422856
2020-01-28,-2.3170541581605923
2020-01-29,-2.4518836221563514
2020-01-30,-2.0126306585715947
2020-01-31,-2.1384830870306977
2020-02-03,-2.1313416337512705
2020-02-04,-2.2787550538506074
2020-02-05,-2.057679609819695
2020-02-06,-2.778672214367147
2020-02-07,-2.1976470771633623
2020-02-10,-2.676053771629956
2020-02-11,-3.0905777104203476
